City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
509,reinosa,90,ES,1519029000,93,43.0,-4.14,53.6,8.05
510,asosa,20,ET,1519030950,33,10.07,34.53,85.47,4.09
511,mubi,0,NG,1519030951,28,10.27,13.26,85.65,4.09
512,silver city,90,US,1519030500,87,32.77,-108.28,44.6,6.93
513,cootamundra,48,AU,1519030952,76,-34.64,148.03,65.65,10.67
514,whitianga,44,NZ,1519030952,97,-36.83,175.7,73.28,14.5
515,nurobod,80,UZ,1519027200,56,40.91,69.8,42.8,6.93
516,ribeira grande,40,PT,1519029000,88,38.52,-28.7,62.6,10.29
517,prescott,90,US,1519026780,65,34.54,-112.47,46.4,12.75
518,vikulovo,92,RU,1519030954,95,55.07,40.96,28.5,8.01
519,vung tau,40,VN,1519027200,46,10.35,107.08,93.2,13.87
520,rock springs,90,US,1519030440,77,41.59,-109.2,6.8,20.8
521,krasnyy chikoy,64,RU,1519030955,58,50.36,108.75,8.66,5.55
522,abeche,0,TD,1519027200,26,13.83,20.83,78.8,6.93
523,kidal,20,ML,1519030956,66,18.44,1.41,70.31,9.01
524,ghugus,0,IN,1519030956,40,19.93,79.13,92.4,3.98
525,inuvik,5,CA,1519027200,76,68.36,-133.71,1.4,2.24
526,broken hill,0,AU,1519030957,33,-31.97,141.45,84.89,14.72
527,kuah,75,MY,1519027200,66,6.33,99.84,95.0,6.93
528,aklavik,5,CA,1519027200,76,68.22,-135.01,-7.61,2.24
529,forestville,20,CA,1519027200,79,48.74,-69.09,21.2,6.93
530,bodden town,0,KY,1519030681,100,19.28,-81.25,78.68,16.84
531,san pedro de lloc,56,PE,1519030959,97,-7.42,-79.5,68.96,4.09
